logo,empresa,ticker,mercado,comision,minimo,horario,fraccion,ticker.yf,Validado,Nombre,Sector
https://logos.xtb.com/01c_pl.svg,01Cyberaton SA,01C.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,01C.WA,False,False,False
https://logos.xtb.com/06n_pl.svg,Magna Polonia SA,06N.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,06N.WA,True,Magna Polonia S.A.,Financial Services
https://logos.xtb.com/0lji_de.svg,WisdomTree Multi Asset Issuer PLC,0LJI.DE,Frankfurt,-,10 EUR,-,No,0LJI.DE,False,False,False
https://logos.xtb.com/0vso_uk.svg,BYD Co Ltd,0VSO.UK,London,-,10 GBP,-,No,0VSO.L,True,BYD Company Limited,
https://logos.xtb.com/11b_pl.svg,11 bit studios SA,11B.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,11B.WA,True,11 bit studios S.A.,Communication Services
https://logos.xtb.com/12da_de.svg,Dell Technologies Inc,12DA.DE,Frankfurt,0 EUR*,10 EUR,09:00 - 17:30,No,12DA.DE,True,Dell Technologies Inc.,Technology
https://logos.xtb.com/1at_pl.svg,Atal SA,1AT.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,1AT.WA,True,Atal S.A.,Real Estate
https://logos.xtb.com/1cnhi_it.svg,CNH Industrial NV,1CNHI.IT,Milan,-,10 EUR,-,No,1CNHI.MI,True,CNH INDUSTRIAL,Industrials
https://logos.xtb.com/1cov_de.svg,Covestro AG,1COV.DE,Frankfurt,0 EUR*,10 EUR,09:00 - 17:30,Sí,1COV.DE,True,Covestro AG,
https://logos.xtb.com/1fc_de.svg,FACC AG,1FC.DE,Frankfurt,0 EUR*,10 EUR,09:00 - 17:30,Sí,1FC.DE,False,False,False
https://logos.xtb.com/1sxp_de.svg,SCHOTT Pharma AG & Co KgaA,1SXP.DE,Frankfurt,0 EUR*,10 EUR,09:00 - 17:30,Sí,1SXP.DE,True,SCHOTT Pharma AG & Co. KGaA,Healthcare
https://logos.xtb.com/1u1_de.svg,1&1 AG,1U1.DE,Frankfurt,-,10 EUR,-,No,1U1.DE,True,1&1 AG,Communication Services
https://logos.xtb.com/1yd_de.svg,Broadcom Inc,1YD.DE,Frankfurt,0 EUR*,10 EUR,09:00 - 17:30,No,1YD.DE,True,Broadcom Inc.,Technology
https://logos.xtb.com/27n0_de.svg,Cannovum Cannabis AG,27N0.DE,Frankfurt,-,10 EUR,-,No,27N0.DE,True,CANNOVUM CANNABIS AG          I,Healthcare
https://logos.xtb.com/2gb_de.svg,2G Energy AG,2GB.DE,Frankfurt,-,10 EUR,-,No,2GB.DE,True,2G Energy AG,Industrials
https://logos.xtb.com/2hra_de.svg,H&R GmbH & Co KgaA,2HRA.DE,Frankfurt,-,10 EUR,-,No,2HRA.DE,True,H&R GmbH & Co. KGaA,Basic Materials
https://logos.xtb.com/2inv_de.svg,2Invest AG,2INV.DE,Frankfurt,-,10 EUR,-,No,2INV.DE,True,2invest AG,
https://logos.xtb.com/2pp_de.svg,PayPal Holdings Inc,2PP.DE,Frankfurt,0 EUR*,10 EUR,09:00 - 17:30,No,2PP.DE,True,"PayPal Holdings, Inc.",Financial Services
https://logos.xtb.com/3itn_de.svg,audius SE,3ITN.DE,Frankfurt,-,10 EUR,-,No,3ITN.DE,True,audius SE,Technology
https://logos.xtb.com/3rg_pl.svg,3R Games SA,3RG.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,3RG.WA,True,3R Games S.A.,Consumer Cyclical
https://logos.xtb.com/4ds_de.svg,Daldrup & Soehne AG,4DS.DE,Frankfurt,-,10 EUR,-,No,4DS.DE,True,Daldrup & Söhne Aktiengesellschaft,Energy
https://logos.xtb.com/4mb_pl.svg,4Mobility SA,4MB.PL,Warszawa,-,10 PLN,-,No,4MB.WA,True,4Mobility Spólka Akcyjna,No especificado
https://logos.xtb.com/4ms_pl.svg,4Mass SA,4MS.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,4MS.WA,True,4MASS,Consumer Defensive
https://logos.xtb.com/4x0_de.svg,Steyr Motors AG,4X0.DE,Frankfurt,-,10 EUR,-,No,4X0.DE,True,Steyr Motors AG,Industrials
https://logos.xtb.com/690d_de.svg,Haier Smart Home Co Ltd,690D.DE,Frankfurt,-,10 EUR,-,No,690D.DE,True,"Haier Smart Home Co., Ltd.",Consumer Cyclical
https://logos.xtb.com/7ft_pl.svg,7Fit SA,7FT.PL,Warszawa,-,10 PLN,-,No,7FT.WA,True,"7FT.WA,0P0000WAHL,1",No especificado
https://logos.xtb.com/81d_de.svg,Swissnet AG,81D.DE,Frankfurt,-,10 EUR,-,No,81D.DE,True,Swissnet AG,Communication Services
https://logos.xtb.com/888_uk.svg,888 Holdings PLC,888.UK,London,0 EUR*,10 GBP,09:00 - 17:30,Sí,888.L,False,False,False
https://logos.xtb.com/8tra_de.svg,Traton SE,8TRA.DE,Frankfurt,-,10 EUR,-,No,8TRA.DE,True,Traton SE,Industrials
https://logos.xtb.com/93m1_de.svg,MPH Health Care AG,93M1.DE,Frankfurt,-,10 EUR,-,No,93M1.DE,True,MPH Health Care AG,Financial Services
https://logos.xtb.com/a1os_de.svg,All for One Group SE,A1OS.DE,Frankfurt,-,10 EUR,-,No,A1OS.DE,True,All for One Group SE,Technology
https://logos.xtb.com/a2a_it.svg,A2A SpA,A2A.IT,Milan,0 EUR*,10 EUR,09:00 - 17:30,Sí,A2A.MI,True,A2A S.p.A.,Utilities
https://logos.xtb.com/a3m_es.svg,Atresmedia Corp de Medios de Comunicacion SA,A3M.ES,Madrid,0 EUR*,10 EUR,09:00 - 17:30,Sí,A3M.MC,True,"Atresmedia Corporación de Medios de Comunicación, S.A.",Communication Services
https://logos.xtb.com/a6t_de.svg,Artec Technologies AG,A6T.DE,Frankfurt,-,10 EUR,-,No,A6T.DE,True,artec technologies AG,Technology
https://logos.xtb.com/a7a_de.svg,Heliad AG,A7A.DE,Frankfurt,-,10 EUR,-,No,A7A.DE,True,Heliad AG,Financial Services
https://logos.xtb.com/a_us.svg,Agilent Technologies Inc,A.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,A,True,"Agilent Technologies, Inc.",Healthcare
https://logos.xtb.com/aact_us.svg,Ares Acquisition Corporation II,AACT.US,NewYork,-,10 USD,-,Sí,AACT,False,False,False
https://logos.xtb.com/aad_de.svg,Amadeus Fire AG,AAD.DE,Frankfurt,0 EUR*,10 EUR,09:00 - 17:30,Sí,AAD.DE,True,Amadeus FiRe AG,Industrials
https://logos.xtb.com/aaf_uk.svg,Airtel Africa PLC,AAF.UK,London,0 EUR,10 GBP,09:00 - 17:30,No,AAF.L,True,Airtel Africa Plc,Communication Services
https://logos.xtb.com/aag_de.svg,Aumann AG,AAG.DE,Frankfurt,-,10 EUR,-,No,AAG.DE,True,Aumann AG,Industrials
https://logos.xtb.com/aal_uk.svg,Anglo American PLC,AAL.UK,London,0 EUR*,10 GBP,09:00 - 17:30,Sí,AAL.L,True,Anglo American plc,Basic Materials
https://logos.xtb.com/aal_us.svg,American Airlines Group Inc,AAL.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,AAL,True,American Airlines Group Inc.,Industrials
https://logos.xtb.com/aalb_nl.svg,Aalberts Industries NV,AALB.NL,Amsterdam,0 EUR*,10 EUR,09:00 - 17:30,Sí,AALB.AS,True,Aalberts N.V.,Industrials
https://logos.xtb.com/aam_us.svg,AA Mission Acquisition Corp,AAM.US,NewYork,-,10 USD,-,No,AAM,True,"Apollo Asset Management, Inc.",Financial Services
https://logos.xtb.com/aami_us.svg,Acadian Asset Management Inc,AAMI.US,NewYork,-,10 USD,-,Sí,AAMI,True,Acadian Asset Management Inc.,Financial Services
https://logos.xtb.com/aaoi_us.svg,Applied Optoelectronics Inc,AAOI.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,AAOI,True,"Applied Optoelectronics, Inc.",Technology
https://logos.xtb.com/aaon_us.svg,Aaon Inc,AAON.US,NewYork,0 USD,10 USD,15:30 - 22:00,No,AAON,True,"AAON, Inc.",Industrials
https://logos.xtb.com/aap_us.svg,Advance Auto Parts Inc,AAP.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,AAP,True,"Advance Auto Parts, Inc.",Consumer Cyclical
https://logos.xtb.com/aapg_us.svg,Ascentage Pharma Group International,AAPG.US,NewYork,-,10 USD,-,No,AAPG,True,Ascentage Pharma Group Internat,Healthcare
https://logos.xtb.com/aapl_us.svg,Apple Inc,AAPL.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,AAPL,True,Apple Inc.,Technology
https://logos.xtb.com/aaq1_de.svg,Aap Implantate AG,AAQ1.DE,Frankfurt,-,10 EUR,-,No,AAQ1.DE,True,aap Implantate AG,Healthcare
https://logos.xtb.com/aard_us.svg,Aardvark Therapeutics Inc,AARD.US,NewYork,-,10 USD,-,No,AARD,True,"Aardvark Therapeutics, Inc.",Healthcare
https://logos.xtb.com/aat_pl.svg,Alta SA,AAT.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,AAT.WA,True,Alta S.A.,Financial Services
https://logos.xtb.com/ab9_de.svg,ABO Energy GmbH & Co KgaA,AB9.DE,Frankfurt,-,10 EUR,-,No,AB9.DE,True,ABO Energy GmbH & Co. KGaA,Industrials
https://logos.xtb.com/ab_fr.svg,AB Science SA,AB.FR,Paris,-,10 EUR,-,No,AB.PA,True,AB Science S.A.,Healthcare
https://logos.xtb.com/abat_us.svg,American Battery Technology Co,ABAT.US,NewYork,-,10 USD,-,No,ABAT,True,American Battery Technology Company,Industrials
https://logos.xtb.com/abb_se.svg,ABB Ltd,ABB.SE,Stockholm,0 EUR*,100 SEK,09:00 - 17:25,Sí,ABB.ST,True,ABB Ltd,Industrials
https://logos.xtb.com/abbn_ch.svg,ABB Ltd,ABBN.CH,Zurich,0 EUR*,10 CHF,09:00 - 17:20,Sí,ABBN.SW,True,ABB Ltd,Industrials
https://logos.xtb.com/abbv_us.svg,AbbVie Inc,ABBV.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ABBV,True,AbbVie Inc.,Healthcare
https://logos.xtb.com/abc_us.svg,AmerisourceBergen Corp - class A,ABC.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ABC,False,False,False
https://logos.xtb.com/abca_fr.svg,ABC Arbitrage SA,ABCA.FR,Paris,-,10 EUR,-,No,ABCA.PA,True,ABC arbitrage SA,Financial Services
https://logos.xtb.com/abcb_us.svg,Ameris Bancorp,ABCB.US,NewYork,-,10 USD,-,Sí,ABCB,True,Ameris Bancorp,Financial Services
https://logos.xtb.com/abcl_us.svg,Abcellera Biologics Inc,ABCL.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ABCL,True,AbCellera Biologics Inc.,Healthcare
https://logos.xtb.com/abdn_uk.svg,Abrdn PLC,ABDN.UK,London,0 EUR*,10 GBP,09:00 - 17:30,Sí,ABDN.L,True,Aberdeen Group Plc,Financial Services
https://logos.xtb.com/abdp_uk.svg,Ab Dynamics PLC,ABDP.UK,London,-,10 GBP,-,No,ABDP.L,True,AB Dynamics plc,Consumer Cyclical
https://logos.xtb.com/abe_pl.svg,AB SA,ABE.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,ABE.WA,True,AB S.A.,Technology
https://logos.xtb.com/abea_de.svg,Alphabet Inc - class A,ABEA.DE,Frankfurt,0 EUR*,10 EUR,09:00 - 17:30,No,ABEA.DE,True,Alphabet Inc.,Communication Services
https://logos.xtb.com/abeo_us.svg,Abeona Therapeutics Inc,ABEO.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ABEO,True,Abeona Therapeutics Inc.,Healthcare
https://logos.xtb.com/abev_us.svg,Ambev SA - ADR,ABEV.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ABEV,True,Ambev S.A.,Consumer Defensive
https://logos.xtb.com/abf_uk.svg,Associated British Foods PLC,ABF.UK,London,0 EUR*,10 GBP,09:00 - 17:30,Sí,ABF.L,True,Associated British Foods plc,Consumer Defensive
https://logos.xtb.com/abg_us.svg,Asbury Automotive Group Inc,ABG.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ABG,True,"Asbury Automotive Group, Inc.",Consumer Cyclical
https://logos.xtb.com/abi_be.svg,Anheuser-Busch InBev SA/NV,ABI.BE,Brussels,0 EUR*,10 EUR,09:00 - 17:30,Sí,ABI.BR,True,Anheuser-Busch InBev SA/NV,Consumer Defensive
https://logos.xtb.com/abk_pl.svg,Abak SA,ABK.PL,Warszawa,-,10 PLN,-,No,ABK.WA,True,"ABK.WA,0P0000Q43W,63",No especificado
https://logos.xtb.com/abl_us.svg,Abacus Global Management Inc,ABL.US,NewYork,-,10 USD,-,No,ABL,True,"Abacus Global Management, Inc.",Financial Services
https://logos.xtb.com/abm_us.svg,ABM Industries Inc,ABM.US,NewYork,-,10 USD,-,Sí,ABM,True,ABM Industries Incorporated,Industrials
https://logos.xtb.com/abn_nl.svg,ABN AMRO Group NV,ABN.NL,Amsterdam,0 EUR*,10 EUR,09:00 - 17:30,Sí,ABN.AS,True,ABN AMRO Bank N.V.,Financial Services
https://logos.xtb.com/abnb_us.svg,Airbnb Inc - class A,ABNB.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ABNB,True,"Airbnb, Inc.",Consumer Cyclical
https://logos.xtb.com/abnx_fr.svg,Abionyx Pharma SA,ABNX.FR,Paris,-,10 EUR,-,No,ABNX.PA,True,ABIONYX Pharma SA,Healthcare
https://logos.xtb.com/abo_de.svg,Clearvise AG,ABO.DE,Frankfurt,-,10 EUR,-,No,ABO.DE,True,clearvise AG,Utilities
https://logos.xtb.com/abos_us.svg,Acumen Pharmaceuticals Inc,ABOS.US,NewYork,-,10 USD,-,No,ABOS,True,"Acumen Pharmaceuticals, Inc.",Healthcare
https://logos.xtb.com/abr_us.svg,Arbor Realty Trust Inc,ABR.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ABR,True,"Arbor Realty Trust, Inc.",Real Estate
https://logos.xtb.com/abs2_de.svg,Porr AG,ABS2.DE,Frankfurt,-,10 EUR,-,No,ABS2.DE,True,PORR AG,Industrials
https://logos.xtb.com/abs_pl.svg,Asseco Business Solutions SA,ABS.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,ABS.WA,True,Asseco Business Solutions S.A.,Technology
https://logos.xtb.com/absi_us.svg,Absci Corp,ABSI.US,NewYork,-,10 USD,-,Sí,ABSI,True,Absci Corporation,Healthcare
https://logos.xtb.com/abt_us.svg,Abbott Laboratories,ABT.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ABT,True,Abbott Laboratories,Healthcare
https://logos.xtb.com/abus_us.svg,Arbutus Biopharma Corp,ABUS.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ABUS,True,Arbutus Biopharma Corporation,Healthcare
https://logos.xtb.com/abvc_us.svg,ABVC Biopharma Inc,ABVC.US,NewYork,-,10 USD,-,No,ABVC,True,"ABVC BioPharma, Inc.",Healthcare
https://logos.xtb.com/abve_us.svg,Above Food Ingredients Inc,ABVE.US,NewYork,-,10 USD,-,No,ABVE,True,Above Food Ingredients Inc.,Consumer Defensive
https://logos.xtb.com/abvx_fr.svg,Abivax SA,ABVX.FR,Paris,0 EUR*,10 EUR,09:00 - 17:30,Sí,ABVX.PA,True,ABIVAX Société Anonyme,Healthcare
https://logos.xtb.com/abvx_us.svg,Abivax SA,ABVX.US,NewYork,-,10 USD,-,No,ABVX,True,ABIVAX Société Anonyme,Healthcare
https://logos.xtb.com/abx_de.svg,Advanced Blockchain AG,ABX.DE,Frankfurt,-,10 EUR,-,No,ABX.DE,True,Advanced Blockchain AG,Technology
https://logos.xtb.com/abx_us.svg,Barrick Gold Corp,ABX.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ABX,True,"Abacus Global Management, Inc.",Financial Services
https://logos.xtb.com/ac_fr.svg,Accor SA,AC.FR,Paris,0 EUR*,10 EUR,09:00 - 17:30,Sí,AC.PA,True,Accor SA,Consumer Cyclical
https://logos.xtb.com/ac_us.svg,Associated Capital Group Inc,AC.US,NewYork,-,10 USD,-,Sí,AC,False,False,False
https://logos.xtb.com/aca_fr.svg,Credit Agricole SA,ACA.FR,Paris,0 EUR*,10 EUR,09:00 - 17:30,Sí,ACA.PA,True,Crédit Agricole S.A.,Financial Services
https://logos.xtb.com/aca_pl.svg,Acartus SA,ACA.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,ACA.WA,False,False,False
https://logos.xtb.com/aca_us.svg,Arcosa Inc,ACA.US,NewYork,-,10 USD,-,Sí,ACA,True,"Arcosa, Inc.",Industrials
https://logos.xtb.com/acad_us.svg,ACADIA Pharmaceuticals Inc,ACAD.US,NewYork,-,10 USD,-,No,ACAD,True,ACADIA Pharmaceuticals Inc.,Healthcare
https://logos.xtb.com/acast_se.svg,Acast AB,ACAST.SE,Stockholm,0 EUR*,100 SEK,09:00 - 17:25,Sí,ACAST.ST,True,Acast AB (publ),Communication Services
https://logos.xtb.com/acb_us.svg,Aurora Cannabis Inc,ACB.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ACB,True,Aurora Cannabis Inc.,Healthcare
https://logos.xtb.com/accd_us.svg,Accolade Inc,ACCD.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ACCD,False,False,False
https://logos.xtb.com/acco_us.svg,ACCO Brands Corp,ACCO.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ACCO,True,ACCO Brands Corporation,Industrials
https://logos.xtb.com/acdc_us.svg,ProFrac Holding Corp,ACDC.US,NewYork,-,10 USD,-,Sí,ACDC,True,ProFrac Holding Corp.,Energy
https://logos.xtb.com/ace_it.svg,Acea SpA,ACE.IT,Milan,0 EUR*,10 EUR,09:00 - 17:30,No,ACE.MI,True,ACEA S.p.A.,Utilities
https://logos.xtb.com/acel_us.svg,Accel Entertainment Inc,ACEL.US,NewYork,-,10 USD,-,Sí,ACEL,True,"Accel Entertainment, Inc.",Consumer Cyclical
https://logos.xtb.com/acet_us.svg,Adicet Bio Inc,ACET.US,NewYork,-,10 USD,-,No,ACET,True,"Adicet Bio, Inc.",Healthcare
https://logos.xtb.com/acg_pl.svg,Ac SA,ACG.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,ACG.WA,True,AC Spólka Akcyjna,Consumer Cyclical
https://logos.xtb.com/acg_uk.svg,ACG Metals Ltd,ACG.UK,London,-,10 GBP,-,No,ACG.L,True,ACG Metals Limited,Basic Materials
https://logos.xtb.com/acgl_us.svg,Arch Capital Group Ltd,ACGL.US,NewYork,0 USD*,10 USD,15:30 - 22:00,No,ACGL,True,Arch Capital Group Ltd.,Financial Services
https://logos.xtb.com/achc_us.svg,Acadia Healthcare Company Inc,ACHC.US,NewYork,-,10 USD,-,Sí,ACHC,True,"Acadia Healthcare Company, Inc.",Healthcare
https://logos.xtb.com/achr_us.svg,Archer Aviation Inc - class A,ACHR.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ACHR,True,Archer Aviation Inc.,Industrials
https://logos.xtb.com/achv_us.svg,Achieve Life Sciences Inc,ACHV.US,NewYork,-,10 USD,-,No,ACHV,True,"Achieve Life Sciences, Inc.",Healthcare
https://logos.xtb.com/aci_us.svg,Albertsons Companies Inc - class A,ACI.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ACI,True,"Albertsons Companies, Inc.",Consumer Defensive
https://logos.xtb.com/acic_us.svg,American Coastal Insurance Corp,ACIC.US,NewYork,-,10 USD,-,No,ACIC,True,American Coastal Insurance Corporation,Financial Services
https://logos.xtb.com/aciu_us.svg,AC Immune SA,ACIU.US,NewYork,-,10 USD,-,No,ACIU,True,AC Immune SA,Healthcare
https://logos.xtb.com/aciw_us.svg,ACI Worldwide Inc,ACIW.US,NewYork,-,10 USD,-,Sí,ACIW,True,"ACI Worldwide, Inc.",Technology
https://logos.xtb.com/ackb_be.svg,Ackermans & van Haaren NV,ACKB.BE,Brussels,0 EUR*,10 EUR,09:00 - 17:30,Sí,ACKB.BR,True,Ackermans & Van Haaren NV,Industrials
https://logos.xtb.com/acls_us.svg,Axcelis Technologies Inc,ACLS.US,NewYork,0 USD*,10 USD,15:30 - 22:00,No,ACLS,True,"Axcelis Technologies, Inc.",Technology
https://logos.xtb.com/aclx_us.svg,Arcellx Inc,ACLX.US,NewYork,-,10 USD,-,Sí,ACLX,True,"Arcellx, Inc.",Healthcare
https://logos.xtb.com/acm_us.svg,AECOM,ACM.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ACM,True,AECOM,Industrials
https://logos.xtb.com/acmr_us.svg,ACM Research Inc - class A,ACMR.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ACMR,True,"ACM Research, Inc.",Technology
https://logos.xtb.com/acn_us.svg,Accenture PLC - class A,ACN.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ACN,True,Accenture plc,Technology
https://logos.xtb.com/acnb_us.svg,ACNB Corp,ACNB.US,NewYork,-,10 USD,-,Sí,ACNB,True,ACNB Corporation,Financial Services
https://logos.xtb.com/acnt_us.svg,Ascent Industries Co,ACNT.US,NewYork,-,10 USD,-,No,ACNT,True,Ascent Industries Co.,Basic Materials
https://logos.xtb.com/acog_us.svg,Alpha Cognition Inc,ACOG.US,NewYork,-,10 USD,-,No,ACOG,True,Alpha Cognition Inc.,Healthcare
https://logos.xtb.com/acon_us.svg,Aclarion Inc,ACON.US,NewYork,-,10 USD,-,No,ACON,True,"Aclarion, Inc.",Healthcare
https://logos.xtb.com/acp_pl.svg,Asseco Poland SA,ACP.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,ACP.WA,True,Asseco Poland S.A.,Technology
https://logos.xtb.com/acrs_us.svg,Aclaris Therapeutics Inc,ACRS.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ACRS,True,"Aclaris Therapeutics, Inc.",Healthcare
https://logos.xtb.com/acrv_us.svg,Acrivon Therapeutics Inc,ACRV.US,NewYork,-,10 USD,-,No,ACRV,True,"Acrivon Therapeutics, Inc.",Healthcare
https://logos.xtb.com/acs_es.svg,ACS Actividades de Construccion y Servicios SA,ACS.ES,Madrid,0 EUR*,10 EUR,09:00 - 17:30,Sí,ACS.MC,True,"ACS, Actividades de Construcción y Servicios, S.A.",Industrials
https://logos.xtb.com/acso_uk.svg,accesso Technology Group PLC,ACSO.UK,London,-,10 GBP,-,No,ACSO.L,True,accesso Technology Group plc,Technology
https://logos.xtb.com/act_de.svg,Alzchem Group AG,ACT.DE,Frankfurt,-,10 EUR,-,No,ACT.DE,True,AlzChem Group AG,Basic Materials
https://logos.xtb.com/act_pl.svg,Action SA,ACT.PL,Warszawa,0 EUR*,10 PLN,09:00 - 16:50,Sí,ACT.WA,True,Action S.A.,Technology
https://logos.xtb.com/act_us.svg,Enact Holdings Inc,ACT.US,NewYork,-,10 USD,-,Sí,ACT,True,"Enact Holdings, Inc.",Financial Services
https://logos.xtb.com/actg_us.svg,Acacia Research Corp,ACTG.US,NewYork,-,10 USD,-,No,ACTG,True,Acacia Research Corporation,Industrials
https://logos.xtb.com/actu_us.svg,Actuate Therapeutics Inc,ACTU.US,NewYork,-,10 USD,-,No,ACTU,True,"Actuate Therapeutics, Inc. Common stock",Healthcare
https://logos.xtb.com/acva_us.svg,ACV Auctions Inc,ACVA.US,NewYork,-,10 USD,-,Sí,ACVA,True,ACV Auctions Inc.,Consumer Cyclical
https://logos.xtb.com/acwn_de.svg,AS Creation Tapeten AG,ACWN.DE,Frankfurt,-,10 EUR,-,No,ACWN.DE,True,A.S. Création Tapeten AG,Consumer Cyclical
https://logos.xtb.com/acx1_es.svg,Acerinox SA,ACX1.ES,Madrid,0 EUR*,10 EUR,09:00 - 17:30,Sí,ACX.MC,True,False,Basic Materials
https://logos.xtb.com/acx_de.svg,bet at home com AG,ACX.DE,Frankfurt,-,10 EUR,-,No,ACX.DE,True,bet-at-home.com AG,Consumer Cyclical
https://logos.xtb.com/ad_nl.svg,Koninklijke Ahold Delhaize NV,AD.NL,Amsterdam,0 EUR*,10 EUR,09:00 - 17:30,Sí,AD.AS,True,Koninklijke Ahold Delhaize N.V.,Consumer Defensive
https://logos.xtb.com/adag_us.svg,Adagene Inc,ADAG.US,NewYork,-,10 USD,-,No,ADAG,True,Adagene Inc.,Healthcare
https://logos.xtb.com/adap_us.svg,Adaptimmune Therapeutics PLC,ADAP.US,NewYork,-,10 USD,-,No,ADAP,False,False,False
https://logos.xtb.com/adbe_us.svg,Adobe Systems Inc,ADBE.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ADBE,True,Adobe Inc.,Technology
https://logos.xtb.com/adc_us.svg,Agree Realty Corp,ADC.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ADC,True,Agree Realty Corporation,Real Estate
https://logos.xtb.com/adct_us.svg,ADC Therapeutics SA,ADCT.US,NewYork,-,10 USD,-,No,ADCT,True,ADC Therapeutics SA,Healthcare
https://logos.xtb.com/add_us.svg,Color Star Technology Co Ltd,ADD.US,NewYork,-,10 USD,-,No,ADD,True,"Color Star Technology Co., Ltd.",No especificado
https://logos.xtb.com/ade_de.svg,Bitcoin Group SE,ADE.DE,Frankfurt,-,10 EUR,-,No,ADE.DE,True,Bitcoin Group SE,Financial Services
https://logos.xtb.com/adea_us.svg,Adeia Inc,ADEA.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ADEA,True,Adeia Inc.,Technology
https://logos.xtb.com/aden_ch.svg,Adecco Group AG,ADEN.CH,Zurich,0 EUR*,10 CHF,09:00 - 17:20,Sí,ADEN.SW,True,Adecco Group AG,Industrials
https://logos.xtb.com/adgm_us.svg,Adagio Medical Holdings Inc,ADGM.US,NewYork,-,10 USD,-,No,ADGM,True,"Adagio Medical Holdings, Inc.",Healthcare
https://logos.xtb.com/adi_us.svg,Analog Devices Inc,ADI.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ADI,True,"Analog Devices, Inc.",Technology
https://logos.xtb.com/adil_us.svg,Adial Pharmaceuticals Inc,ADIL.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ADIL,True,"Adial Pharmaceuticals, Inc.",Healthcare
https://logos.xtb.com/adj_de.svg,Adler Group SA,ADJ.DE,Frankfurt,0 EUR*,10 EUR,09:00 - 17:30,Sí,ADJ.DE,True,Adler Group S.A.,Real Estate
https://logos.xtb.com/adm_uk.svg,Admiral Group PLC,ADM.UK,London,0 EUR*,10 GBP,09:00 - 17:30,Sí,ADM.L,True,Admiral Group plc,Financial Services
https://logos.xtb.com/adm_us.svg,Archer-Daniels-Midland Co,ADM.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ADM,True,Archer-Daniels-Midland Company,Consumer Defensive
https://logos.xtb.com/adma_us.svg,ADMA Biologics Inc,ADMA.US,NewYork,-,10 USD,-,No,ADMA,True,"ADMA Biologics, Inc.",Healthcare
https://logos.xtb.com/adn1_de.svg,adesso SE,ADN1.DE,Frankfurt,-,10 EUR,-,No,ADN1.DE,True,adesso SE,Technology
https://logos.xtb.com/adn_us.svg,Advent Technologies Holdings Inc,ADN.US,NewYork,-,10 USD,-,No,ADN,False,False,False
https://logos.xtb.com/adnt_us.svg,Adient PLC,ADNT.US,NewYork,0 USD,10 USD,15:30 - 22:00,Sí,ADNT,True,Adient plc,Consumer Cyclical
https://logos.xtb.com/adoc_fr.svg,Adocia SA,ADOC.FR,Paris,-,10 EUR,-,No,ADOC.PA,True,Adocia SA,Healthcare
